,WHO,Year,intersection,climate,health,sum
0,Africa,2011.0,0.0,1.0,18.0,19.0
1,Africa,2012.0,0.0,1.0,26.0,27.0
2,Africa,2013.0,0.0,0.0,22.0,22.0
3,Africa,2014.0,0.0,3.0,27.0,30.0
4,Africa,2015.0,0.0,1.0,11.0,12.0
5,Africa,2016.0,0.0,0.0,3.0,3.0
6,Africa,2017.0,1.0,3.0,31.0,35.0
7,Africa,2018.0,4.0,29.0,116.0,149.0
8,Africa,2019.0,0.0,1.0,30.0,31.0
9,Africa,2020.0,0.0,3.0,23.0,26.0
10,Africa,2021.0,1.0,4.0,48.0,53.0
11,Africa,2022.0,4.0,29.0,42.0,75.0
12,Africa,2023.0,0.0,13.0,7.0,20.0
