Year,total_docs,hits,documents,prop_doct
2011.0,2,0,0,0.0
2012.0,3,0,0,0.0
2013.0,3,0,0,0.0
2014.0,2,0,0,0.0
2015.0,4,0,0,0.0
2016.0,4,2,1,0.25
2017.0,4,0,0,0.0
2018.0,5,1,1,0.2
2019.0,4,1,1,0.25
2020.0,8,1,1,0.12
2021.0,12,0,0,0.0
2022.0,10,0,0,0.0
2023.0,24,12,4,0.17
