,Year,total_docs,hits,documents,prop_doct
0,2012.0,2,0,0,0.0
1,2013.0,1,0,0,0.0
2,2014.0,4,0,0,0.0
3,2015.0,3,0,0,0.0
4,2016.0,3,0,0,0.0
5,2017.0,1,0,0,0.0
6,2018.0,4,0,0,0.0
7,2019.0,7,0,0,0.0
8,2020.0,8,0,0,0.0
9,2021.0,10,1,1,0.1
10,2022.0,13,0,0,0.0
11,2023.0,35,13,7,0.2
