Year,total_docs,hits,documents,prop_doct
2011.0,3,0,0,0.0
2012.0,10,0,0,0.0
2013.0,9,1,1,0.11
2014.0,6,1,1,0.17
2015.0,6,0,0,0.0
2016.0,5,0,0,0.0
2017.0,10,0,0,0.0
2018.0,15,3,2,0.13
2019.0,19,4,2,0.11
2020.0,21,4,2,0.1
2021.0,46,5,4,0.09
2022.0,62,7,5,0.08
2023.0,122,31,18,0.15
