,Year,total_docs,hits,documents,prop_doct
0,2012.0,10,0,0,0.0
1,2013.0,9,0,0,0.0
2,2014.0,6,0,0,0.0
3,2015.0,6,0,0,0.0
4,2016.0,5,0,0,0.0
5,2017.0,10,0,0,0.0
6,2018.0,15,2,1,0.07
7,2019.0,19,5,4,0.21
8,2020.0,21,8,5,0.24
9,2021.0,46,8,6,0.13
10,2022.0,62,9,6,0.1
11,2023.0,122,31,19,0.16
