,Year,total_docs,hits,documents,prop_doct
0,2012.0,4,0,0,0.0
1,2013.0,6,1,1,0.17
2,2014.0,4,0,0,0.0
3,2015.0,4,0,0,0.0
4,2016.0,5,0,0,0.0
5,2017.0,2,0,0,0.0
6,2018.0,2,1,1,0.5
7,2019.0,3,0,0,0.0
8,2020.0,3,2,2,0.67
9,2021.0,9,0,0,0.0
10,2022.0,19,7,7,0.37
11,2023.0,26,28,15,0.58
