,WHO,Year,intersection,climate,health,sum
0,Eastern Mediterranean,2015.0,1.0,2.0,2.0,5.0
1,Eastern Mediterranean,2016.0,1.0,2.0,5.0,8.0
2,Eastern Mediterranean,2018.0,1.0,4.0,8.0,13.0
3,Eastern Mediterranean,2020.0,0.0,0.0,5.0,5.0
