,Year,WHO,Climate,Health,Intersection
0,2012.0,South-East Asia,0.0,1.0,0.0
1,2013.0,South-East Asia,0.0,0.0,0.0
2,2014.0,South-East Asia,0.0,1.0,0.0
3,2015.0,South-East Asia,0.0,1.0,0.0
