,Year,total_docs,hits,documents,prop_doct
0,2012.0,13,0,0,0.0
1,2013.0,14,1,1,0.07
2,2014.0,9,0,0,0.0
3,2015.0,16,0,0,0.0
4,2016.0,12,0,0,0.0
5,2017.0,10,0,0,0.0
6,2018.0,12,0,0,0.0
7,2019.0,17,5,3,0.18
8,2020.0,9,8,4,0.44
9,2021.0,20,4,2,0.1
10,2022.0,20,3,2,0.1
11,2023.0,48,20,12,0.25
