Year,total_docs,hits,documents,prop_doct
2011.0,17,1,1,0.06
2012.0,17,0,0,0.0
2013.0,20,0,0,0.0
2014.0,26,0,0,0.0
2015.0,30,0,0,0.0
2016.0,38,2,1,0.03
2017.0,32,6,4,0.12
2018.0,32,2,1,0.03
2019.0,50,5,3,0.06
2020.0,60,6,5,0.08
2021.0,136,23,14,0.1
2022.0,144,23,13,0.09
2023.0,185,43,20,0.11
