,Year,total_docs,hits,documents,prop_doct
0,2012.0,17,0,0,0.0
1,2013.0,20,0,0,0.0
2,2014.0,26,3,3,0.12
3,2015.0,30,0,0,0.0
4,2016.0,38,3,3,0.08
5,2017.0,32,5,3,0.09
6,2018.0,32,1,1,0.03
7,2019.0,50,9,4,0.08
8,2020.0,60,7,5,0.08
9,2021.0,136,15,10,0.07
10,2022.0,144,17,12,0.08
11,2023.0,185,57,27,0.15
