,Year,total_docs,hits,documents,prop_doct
0,2012.0,4,0,0,0.0
1,2013.0,2,0,0,0.0
2,2015.0,2,0,0,0.0
3,2016.0,3,0,0,0.0
4,2018.0,3,0,0,0.0
5,2019.0,7,1,1,0.14
6,2020.0,6,1,1,0.17
7,2021.0,6,0,0,0.0
8,2022.0,10,4,3,0.3
9,2023.0,6,0,0,0.0
