,Year,total_docs,hits,documents,prop_doct
0,2012.0,11,0,0,0.0
1,2013.0,9,0,0,0.0
2,2014.0,16,0,0,0.0
3,2015.0,14,0,0,0.0
4,2016.0,13,0,0,0.0
5,2017.0,9,0,0,0.0
6,2018.0,13,0,0,0.0
7,2019.0,12,0,0,0.0
8,2020.0,13,0,0,0.0
9,2021.0,31,9,5,0.16
10,2022.0,42,11,9,0.21
11,2023.0,45,39,18,0.4
