Year,total_docs,hits,documents,prop_doct
2011.0,10,3,2,0.2
2012.0,11,1,1,0.09
2013.0,9,0,0,0.0
2014.0,16,0,0,0.0
2015.0,14,0,0,0.0
2016.0,13,0,0,0.0
2017.0,9,0,0,0.0
2018.0,13,0,0,0.0
2019.0,12,0,0,0.0
2020.0,13,1,1,0.08
2021.0,31,10,4,0.13
2022.0,42,7,7,0.17
2023.0,45,22,12,0.27
