,Year,total_docs,hits,documents,prop_doct
0,2013.0,1,0,0,0.0
1,2014.0,1,0,0,0.0
2,2015.0,2,0,0,0.0
3,2020.0,1,0,0,0.0
4,2021.0,4,7,1,0.25
5,2022.0,5,5,2,0.4
6,2023.0,3,0,0,0.0
