,Year,total_docs,hits,documents,prop_doct
0,2013.0,1,1,1,1.0
1,2014.0,1,1,1,1.0
2,2015.0,1,2,1,1.0
3,2018.0,1,0,0,0.0
4,2019.0,2,0,0,0.0
5,2021.0,3,0,0,0.0
6,2022.0,2,0,0,0.0
7,2023.0,2,0,0,0.0
