Year,total_docs,hits,documents,prop_doct
2017.0,1,0,0,0.0
2018.0,2,0,0,0.0
2019.0,2,2,1,0.5
2020.0,1,0,0,0.0
2021.0,2,0,0,0.0
2022.0,3,0,0,0.0
2023.0,2,0,0,0.0
