,Year,total_docs,hits,documents,prop_doct
0,2017.0,1,0,0,0.0
1,2018.0,2,0,0,0.0
2,2019.0,2,0,0,0.0
3,2020.0,1,0,0,0.0
4,2021.0,2,0,0,0.0
5,2022.0,3,2,2,0.67
6,2023.0,2,4,1,0.5
