Year,total_docs,hits,documents,prop_doct
2011.0,7,0,0,0.0
2012.0,8,0,0,0.0
2013.0,7,0,0,0.0
2014.0,12,0,0,0.0
2015.0,12,0,0,0.0
2016.0,14,0,0,0.0
2017.0,13,0,0,0.0
2018.0,16,0,0,0.0
2019.0,18,2,1,0.06
2020.0,22,4,4,0.18
2021.0,38,6,5,0.13
2022.0,45,8,3,0.07
2023.0,57,6,4,0.07
