Year,total_docs,hits,documents,prop_doct
2011.0,7,0,0,0.0
2012.0,6,0,0,0.0
2013.0,1,0,0,0.0
2015.0,5,0,0,0.0
2016.0,3,0,0,0.0
2017.0,12,0,0,0.0
2018.0,9,0,0,0.0
2019.0,8,2,1,0.12
2020.0,14,1,1,0.07
2021.0,33,10,5,0.15
2022.0,39,7,5,0.13
2023.0,35,11,5,0.14
