,Year,total_docs,hits,documents,prop_doct
0,2012.0,6,0,0,0.0
1,2013.0,1,0,0,0.0
2,2015.0,5,0,0,0.0
3,2016.0,3,0,0,0.0
4,2017.0,12,0,0,0.0
5,2018.0,9,1,1,0.11
6,2019.0,8,2,2,0.25
7,2020.0,14,2,1,0.07
8,2021.0,33,21,8,0.24
9,2022.0,39,19,9,0.23
10,2023.0,35,35,18,0.51
