,WHO,Year,intersection,climate,health,sum
0,Africa,2012.0,0.0,4.0,30.0,34.0
1,Africa,2013.0,0.0,4.0,20.0,24.0
2,Africa,2014.0,0.0,2.0,8.0,10.0
3,Africa,2015.0,0.0,2.0,10.0,12.0
4,Africa,2016.0,0.0,2.0,19.0,21.0
5,Africa,2017.0,2.0,5.0,20.0,27.0
6,Africa,2018.0,1.0,17.0,34.0,52.0
7,Africa,2019.0,1.0,14.0,49.0,64.0
8,Africa,2020.0,2.0,34.0,81.0,117.0
9,Africa,2021.0,21.0,102.0,540.0,663.0
10,Africa,2022.0,35.0,163.0,477.0,675.0
11,Africa,2023.0,25.0,234.0,316.0,575.0
