,Year,intersection,health,climate
0,2012.0,0.0,30.0,4.0
1,2013.0,0.0,20.0,4.0
2,2014.0,0.0,8.0,2.0
3,2015.0,0.0,10.0,2.0
4,2016.0,0.0,19.0,2.0
5,2017.0,2.0,20.0,5.0
6,2018.0,1.0,34.0,17.0
7,2019.0,1.0,49.0,14.0
8,2020.0,2.0,81.0,34.0
9,2021.0,21.0,540.0,102.0
10,2022.0,35.0,477.0,163.0
11,2023.0,25.0,316.0,234.0
