Year,total_docs,hits,documents,prop_doct
2017.0,1,0,0,0.0
2018.0,1,0,0,0.0
2019.0,1,0,0,0.0
2020.0,1,0,0,0.0
2021.0,10,0,0,0.0
2022.0,7,0,0,0.0
2023.0,4,0,0,0.0
