Year,total_docs,hits,documents,prop_doct
2016.0,1,0,0,0.0
2017.0,3,2,1,0.33
2019.0,1,1,1,1.0
2020.0,1,1,1,1.0
2021.0,2,1,1,0.5
2022.0,1,0,0,0.0
