,Year,total_docs,hits,documents,prop_doct
0,2012.0,13,6,1,0.08
1,2013.0,14,4,1,0.07
2,2014.0,11,4,1,0.09
3,2015.0,15,0,0,0.0
4,2016.0,22,0,0,0.0
5,2017.0,22,1,1,0.05
6,2018.0,39,1,1,0.03
7,2019.0,36,4,2,0.06
8,2020.0,49,1,1,0.02
9,2021.0,86,5,5,0.06
10,2022.0,126,16,10,0.08
11,2023.0,135,42,19,0.14
