Year,total_docs,hits,documents,prop_doct
2011.0,26,0,0,0.0
2012.0,24,4,2,0.08
2013.0,37,0,0,0.0
2014.0,24,0,0,0.0
2015.0,36,2,2,0.06
2016.0,33,0,0,0.0
2017.0,47,4,2,0.04
2018.0,51,2,2,0.04
2019.0,74,6,6,0.08
2020.0,107,9,6,0.06
2021.0,221,38,22,0.1
2022.0,280,33,25,0.09
2023.0,203,71,32,0.16
