,Year,total_docs,hits,documents,prop_doct
0,2012.0,4,0,0,0.0
1,2014.0,2,2,1,0.5
2,2015.0,2,0,0,0.0
3,2016.0,2,0,0,0.0
4,2017.0,2,0,0,0.0
5,2018.0,2,0,0,0.0
6,2019.0,5,0,0,0.0
7,2020.0,4,1,1,0.25
8,2021.0,13,2,2,0.15
9,2022.0,14,2,1,0.07
10,2023.0,15,11,2,0.13
