,Year,total_docs,hits,documents,prop_doct
0,2012.0,427,14,7,0.02
1,2013.0,458,22,14,0.03
2,2014.0,455,23,15,0.03
3,2015.0,519,14,10,0.02
4,2016.0,559,29,22,0.04
5,2017.0,642,45,32,0.05
6,2018.0,709,70,44,0.06
7,2019.0,829,116,79,0.1
8,2020.0,1029,163,104,0.1
9,2021.0,2097,437,257,0.12
10,2022.0,2337,538,319,0.14
11,2023.0,2744,1493,688,0.25
