,Year,total_docs,hits,documents,prop_doct
0,2012.0,8,0,0,0.0
1,2013.0,10,0,0,0.0
2,2014.0,19,1,1,0.05
3,2015.0,21,0,0,0.0
4,2016.0,21,0,0,0.0
5,2017.0,22,0,0,0.0
6,2018.0,19,3,2,0.11
7,2019.0,18,4,2,0.11
8,2020.0,35,6,3,0.09
9,2021.0,59,9,4,0.07
10,2022.0,61,10,7,0.11
11,2023.0,70,42,21,0.3
