Year,total_docs,hits,documents,prop_doct
2011.0,10,0,0,0.0
2012.0,8,3,1,0.12
2013.0,10,0,0,0.0
2014.0,19,2,1,0.05
2015.0,21,0,0,0.0
2016.0,21,0,0,0.0
2017.0,22,4,1,0.05
2018.0,19,4,4,0.21
2019.0,18,5,2,0.11
2020.0,35,3,3,0.09
2021.0,59,9,4,0.07
2022.0,61,19,6,0.1
2023.0,70,23,15,0.21
