,Year,total_docs,hits,documents,prop_doct
0,2012.0,2,0,0,0.0
1,2013.0,4,0,0,0.0
2,2014.0,1,0,0,0.0
3,2016.0,1,0,0,0.0
4,2017.0,3,0,0,0.0
5,2018.0,2,0,0,0.0
6,2019.0,3,3,1,0.33
7,2020.0,1,0,0,0.0
8,2022.0,1,1,1,1.0
9,2023.0,1,1,1,1.0
