,Year,total_docs,hits,documents,prop_doct
0,2012.0,1,0,0,0.0
1,2013.0,1,0,0,0.0
2,2014.0,2,0,0,0.0
3,2015.0,1,0,0,0.0
4,2016.0,3,0,0,0.0
5,2017.0,4,0,0,0.0
6,2018.0,4,4,1,0.25
7,2019.0,6,4,1,0.17
8,2020.0,5,4,1,0.2
9,2021.0,6,1,1,0.17
10,2022.0,4,1,1,0.25
11,2023.0,4,3,1,0.25
