Year,total_docs,hits,documents,prop_doct
2011.0,2,0,0,0.0
2012.0,1,0,0,0.0
2015.0,1,0,0,0.0
2016.0,3,1,1,0.33
2017.0,1,0,0,0.0
2018.0,1,0,0,0.0
2019.0,5,1,1,0.2
2020.0,3,0,0,0.0
2021.0,3,0,0,0.0
2022.0,4,1,1,0.25
2023.0,9,11,3,0.33
