Year,total_docs,hits,documents,prop_doct
2012.0,3,0,0,0.0
2013.0,1,0,0,0.0
2014.0,1,0,0,0.0
2017.0,1,0,0,0.0
2018.0,1,0,0,0.0
2019.0,1,0,0,0.0
2020.0,1,0,0,0.0
2021.0,3,0,0,0.0
2022.0,2,0,0,0.0
2023.0,7,5,2,0.29
