,Year,total_docs,hits,documents,prop_doct
0,2012.0,7,0,0,0.0
1,2013.0,6,0,0,0.0
2,2014.0,9,0,0,0.0
3,2015.0,9,0,0,0.0
4,2016.0,9,0,0,0.0
5,2017.0,9,0,0,0.0
6,2018.0,17,1,1,0.06
7,2019.0,17,1,1,0.06
8,2020.0,13,3,2,0.15
9,2021.0,38,4,3,0.08
10,2022.0,40,7,5,0.12
11,2023.0,29,14,8,0.28
