,Year,total_docs,hits,documents,prop_doct
0,2012.0,9,0,0,0.0
1,2013.0,4,0,0,0.0
2,2014.0,6,0,0,0.0
3,2015.0,7,0,0,0.0
4,2016.0,11,0,0,0.0
5,2017.0,13,0,0,0.0
6,2018.0,9,2,2,0.22
7,2019.0,11,1,1,0.09
8,2020.0,18,8,6,0.33
9,2021.0,39,9,6,0.15
10,2022.0,43,16,7,0.16
11,2023.0,52,32,18,0.35
