,Year,total_docs,hits,documents,prop_doct
0,2018.0,1,0,0,0.0
1,2020.0,1,0,0,0.0
2,2021.0,1,0,0,0.0
3,2022.0,1,0,0,0.0
4,2023.0,4,7,2,0.5
