,WHO,Year,intersection,climate,health,sum
0,Europe,2016.0,0.0,0.0,0.0,0.0
1,Europe,2022.0,0.0,2.0,8.0,10.0
2,Europe,2023.0,9.0,319.0,292.0,620.0
