Year,total_docs,hits,documents,prop_doct
2011.0,4,0,0,0.0
2012.0,5,1,1,0.2
2013.0,6,0,0,0.0
2014.0,6,0,0,0.0
2015.0,6,0,0,0.0
2016.0,5,0,0,0.0
2017.0,6,0,0,0.0
2018.0,10,3,1,0.1
2019.0,16,2,1,0.06
2020.0,18,3,2,0.11
2021.0,30,7,5,0.17
2022.0,33,4,4,0.12
2023.0,30,0,0,0.0
