Year,total_docs,hits,documents,prop_doct
2011.0,15,0,0,0.0
2012.0,17,0,0,0.0
2013.0,15,0,0,0.0
2014.0,11,0,0,0.0
2015.0,10,0,0,0.0
2016.0,17,0,0,0.0
2017.0,14,0,0,0.0
2018.0,19,0,0,0.0
2019.0,20,6,3,0.15
2020.0,28,3,3,0.11
2021.0,71,9,7,0.1
2022.0,79,18,9,0.11
2023.0,151,54,29,0.19
