,Year,total_docs,hits,documents,prop_doct
0,2012.0,1,0,0,0.0
1,2013.0,2,0,0,0.0
2,2014.0,1,0,0,0.0
3,2015.0,1,0,0,0.0
4,2017.0,2,0,0,0.0
5,2018.0,2,0,0,0.0
6,2019.0,2,0,0,0.0
7,2020.0,1,1,1,1.0
8,2021.0,9,0,0,0.0
9,2022.0,13,1,1,0.08
10,2023.0,24,16,9,0.38
