Year,total_docs,hits,documents,prop_doct
2011.0,1,0,0,0.0
2013.0,1,0,0,0.0
2014.0,2,0,0,0.0
2015.0,2,0,0,0.0
2016.0,2,0,0,0.0
2017.0,3,1,1,0.33
2018.0,2,0,0,0.0
2019.0,3,0,0,0.0
2020.0,5,0,0,0.0
2021.0,8,0,0,0.0
2022.0,9,1,1,0.11
2023.0,12,1,1,0.08
