,WHO,Year,intersection,climate,health,sum
0,Americas,2012.0,1.0,54.0,48.0,103.0
1,Americas,2015.0,0.0,0.0,16.0,16.0
2,Americas,2016.0,0.0,0.0,33.0,33.0
3,Americas,2017.0,1.0,4.0,104.0,109.0
4,Americas,2018.0,1.0,1.0,4.0,6.0
5,Americas,2019.0,0.0,3.0,80.0,83.0
6,Americas,2020.0,0.0,5.0,41.0,46.0
7,Americas,2021.0,2.0,24.0,154.0,180.0
8,Americas,2022.0,1.0,15.0,46.0,62.0
9,Americas,2023.0,7.0,201.0,187.0,395.0
