,Year,intersection
0,2011.0,68.0
1,2012.0,86.0
2,2013.0,129.0
3,2014.0,121.0
4,2015.0,68.0
5,2016.0,78.0
6,2017.0,104.0
7,2018.0,47.0
8,2019.0,128.0
9,2020.0,97.0
10,2021.0,285.0
11,2022.0,379.0
12,2023.0,468.0
