,Year,total_docs,hits,documents,prop_doct
0,2013.0,2,0,0,0.0
1,2014.0,2,0,0,0.0
2,2015.0,5,0,0,0.0
3,2016.0,2,0,0,0.0
4,2017.0,7,0,0,0.0
5,2018.0,7,0,0,0.0
6,2019.0,11,1,1,0.09
7,2020.0,14,0,0,0.0
8,2021.0,28,1,1,0.04
9,2022.0,34,6,4,0.12
10,2023.0,44,14,9,0.2
