Year,total_docs,hits,documents,prop_doct
2013.0,1,0,0,0.0
2014.0,1,0,0,0.0
2015.0,1,0,0,0.0
2016.0,1,0,0,0.0
2017.0,3,0,0,0.0
2018.0,2,0,0,0.0
2020.0,4,4,1,0.25
2021.0,4,3,1,0.25
2022.0,6,2,1,0.17
2023.0,5,5,2,0.4
