Year,total_docs,hits,documents,prop_doct
2017.0,1,0,0,0.0
2019.0,1,0,0,0.0
2020.0,1,0,0,0.0
2021.0,5,0,0,0.0
2022.0,2,0,0,0.0
2023.0,8,2,1,0.12
