,Year,intersection,health,climate
0,2012.0,0.0,19.0,34.0
1,2014.0,0.0,36.0,3.0
2,2015.0,0.0,54.0,3.0
3,2016.0,0.0,57.0,3.0
4,2017.0,2.0,85.0,78.0
5,2018.0,0.0,41.0,10.0
6,2019.0,1.0,138.0,28.0
7,2020.0,3.0,108.0,17.0
8,2021.0,15.0,279.0,127.0
9,2022.0,4.0,236.0,71.0
10,2023.0,21.0,581.0,283.0
