Year,total_docs,hits,documents,prop_doct
2011.0,10,0,0,0.0
2012.0,16,0,0,0.0
2013.0,19,2,1,0.05
2014.0,20,6,1,0.05
2015.0,9,0,0,0.0
2016.0,17,0,0,0.0
2017.0,27,1,1,0.04
2018.0,26,5,3,0.12
2019.0,24,0,0,0.0
2020.0,25,3,2,0.08
2021.0,63,3,3,0.05
2022.0,40,2,2,0.05
2023.0,38,9,5,0.13
