,WHO,Year,intersection,climate,health,sum
0,Americas,2012.0,0.0,1.0,8.0,9.0
1,Americas,2013.0,0.0,1.0,10.0,11.0
2,Americas,2015.0,2.0,2.0,12.0,16.0
3,Americas,2016.0,0.0,0.0,6.0,6.0
4,Americas,2017.0,0.0,10.0,113.0,123.0
5,Americas,2018.0,0.0,2.0,50.0,52.0
6,Americas,2019.0,0.0,0.0,0.0,0.0
7,Americas,2020.0,0.0,4.0,117.0,121.0
8,Americas,2021.0,1.0,5.0,94.0,100.0
9,Americas,2022.0,2.0,3.0,69.0,74.0
10,Americas,2023.0,0.0,0.0,60.0,60.0
