Year,total_docs,hits,documents,prop_doct
2012.0,2,0,0,0.0
2013.0,7,0,0,0.0
2014.0,1,0,0,0.0
2015.0,1,0,0,0.0
2016.0,1,0,0,0.0
2017.0,3,1,1,0.33
2018.0,1,0,0,0.0
2019.0,3,0,0,0.0
2020.0,2,0,0,0.0
2021.0,7,3,2,0.29
2022.0,4,1,1,0.25
2023.0,2,0,0,0.0
