Year,total_docs,hits,documents,prop_doct
2014.0,1,0,0,0.0
2016.0,1,0,0,0.0
2017.0,6,0,0,0.0
2018.0,1,0,0,0.0
2021.0,1,0,0,0.0
2023.0,3,0,0,0.0
