,Year,total_docs,hits,documents,prop_doct
0,2013.0,1,0,0,0.0
1,2014.0,2,0,0,0.0
2,2015.0,3,0,0,0.0
3,2016.0,3,0,0,0.0
4,2017.0,5,0,0,0.0
5,2018.0,5,0,0,0.0
6,2019.0,5,1,1,0.2
7,2020.0,3,1,1,0.33
8,2021.0,15,2,1,0.07
9,2022.0,17,2,1,0.06
10,2023.0,16,9,2,0.12
