,Year,intersection,health,climate
0,2012.0,0.0,3.0,0.0
1,2013.0,0.0,8.0,0.0
2,2014.0,0.0,37.0,5.0
3,2015.0,1.0,97.0,45.0
4,2016.0,2.0,129.0,106.0
5,2017.0,8.0,133.0,157.0
6,2018.0,12.0,243.0,224.0
7,2019.0,9.0,370.0,305.0
8,2020.0,6.0,126.0,62.0
9,2021.0,19.0,363.0,145.0
10,2022.0,19.0,472.0,267.0
11,2023.0,19.0,693.0,362.0
