Year,total_docs,hits,documents,prop_doct
2015.0,1,0,0,0.0
2016.0,2,0,0,0.0
2017.0,5,0,0,0.0
2018.0,5,0,0,0.0
2019.0,5,0,0,0.0
2020.0,4,0,0,0.0
2021.0,9,1,1,0.11
2022.0,7,1,1,0.14
2023.0,4,3,1,0.25
