Year,total_docs,hits,documents,prop_doct
2011.0,10,0,0,0.0
2012.0,10,0,0,0.0
2013.0,6,1,1,0.17
2014.0,4,0,0,0.0
2015.0,4,0,0,0.0
2016.0,4,0,0,0.0
2017.0,8,0,0,0.0
2018.0,7,2,1,0.14
2019.0,23,9,5,0.22
2020.0,20,1,1,0.05
2021.0,38,14,4,0.11
2022.0,37,11,3,0.08
2023.0,34,13,8,0.24
