,Year,total_docs,hits,documents,prop_doct
0,2012.0,10,0,0,0.0
1,2013.0,6,0,0,0.0
2,2014.0,4,0,0,0.0
3,2015.0,4,0,0,0.0
4,2016.0,4,2,1,0.25
5,2017.0,8,0,0,0.0
6,2018.0,7,3,1,0.14
7,2019.0,23,2,1,0.04
8,2020.0,20,2,2,0.1
9,2021.0,38,3,1,0.03
10,2022.0,37,7,3,0.08
11,2023.0,34,18,8,0.24
