,Year,total_docs,hits,documents,prop_doct
0,2012.0,9,1,1,0.11
1,2013.0,8,0,0,0.0
2,2014.0,7,0,0,0.0
3,2015.0,7,0,0,0.0
4,2016.0,5,0,0,0.0
5,2017.0,9,1,1,0.11
6,2018.0,7,1,1,0.14
7,2019.0,7,1,1,0.14
8,2020.0,8,0,0,0.0
9,2021.0,24,5,3,0.12
10,2022.0,45,5,3,0.07
11,2023.0,39,13,5,0.13
